Streaming output truncated to the last 5000 lines.
step 500: train loss 2.4262, val loss 2.4279
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size8_max_iters2000_dropout0.2
iter 500: loss 2.4267, time 414.19ms, mfu 0.14%
tokens per iteration will be: 2,048
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 4.74M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 4,768,000 parameters
num non-decayed parameter tensors: 13, with 3,328 parameters
using fused AdamW: True
wandb: Currently logged in as: cjackson692 (cjackson692-university-of-north-texas) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: ⢿ Waiting for wandb.init()...
wandb: ⣻ Waiting for wandb.init()...
wandb: Tracking run with wandb version 0.22.2
wandb: Run data is saved locally in /content/nanoGPT/nanoGPT/wandb/run-20251024_010058-a1siohfu
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
wandb: ⭐️ View project at https://wandb.ai/cjackson692-university-of-north-texas/owt
wandb: 🚀 View run at https://wandb.ai/cjackson692-university-of-north-texas/owt/runs/a1siohfu
step 0: train loss 4.2246, val loss 4.2254
iter 0: loss 4.2315, time 1226.85ms, mfu -100.00%
iter 5: loss 3.5973, time 33.59ms, mfu 0.60%
iter 10: loss 3.3283, time 34.43ms, mfu 0.60%
iter 15: loss 3.1139, time 36.09ms, mfu 0.60%
iter 20: loss 3.0041, time 37.24ms, mfu 0.59%
iter 25: loss 2.8830, time 36.93ms, mfu 0.59%
iter 30: loss 2.8201, time 34.88ms, mfu 0.59%
iter 35: loss 2.7500, time 34.80ms, mfu 0.59%
iter 40: loss 2.6598, time 35.66ms, mfu 0.58%
iter 45: loss 2.6422, time 35.74ms, mfu 0.58%
iter 50: loss 2.5944, time 31.93ms, mfu 0.59%
iter 55: loss 2.5907, time 36.08ms, mfu 0.58%
iter 60: loss 2.5587, time 36.23ms, mfu 0.58%
iter 65: loss 2.5654, time 31.22ms, mfu 0.59%
iter 70: loss 2.6072, time 36.02ms, mfu 0.59%
iter 75: loss 2.5114, time 35.32ms, mfu 0.58%
iter 80: loss 2.5261, time 37.30ms, mfu 0.58%
iter 85: loss 2.5458, time 22.28ms, mfu 0.61%
iter 90: loss 2.5526, time 20.41ms, mfu 0.65%
iter 95: loss 2.5121, time 24.40ms, mfu 0.67%
iter 100: loss 2.4782, time 27.58ms, mfu 0.67%
iter 105: loss 2.5381, time 20.59ms, mfu 0.71%
iter 110: loss 2.5334, time 21.02ms, mfu 0.73%
iter 115: loss 2.5684, time 25.58ms, mfu 0.74%
iter 120: loss 2.5496, time 22.79ms, mfu 0.75%
iter 125: loss 2.4874, time 22.42ms, mfu 0.77%
iter 130: loss 2.5131, time 28.47ms, mfu 0.76%
iter 135: loss 2.5026, time 22.60ms, mfu 0.77%
iter 140: loss 2.4527, time 22.68ms, mfu 0.79%
iter 145: loss 2.5124, time 23.88ms, mfu 0.79%
iter 150: loss 2.4608, time 29.39ms, mfu 0.78%
iter 155: loss 2.5471, time 17.02ms, mfu 0.82%
iter 160: loss 2.4973, time 37.02ms, mfu 0.79%
iter 165: loss 2.4475, time 36.31ms, mfu 0.77%
iter 170: loss 2.4880, time 36.37ms, mfu 0.75%
iter 175: loss 2.4228, time 36.53ms, mfu 0.73%
iter 180: loss 2.4474, time 30.77ms, mfu 0.72%
iter 185: loss 2.4517, time 36.44ms, mfu 0.71%
iter 190: loss 2.4329, time 33.57ms, mfu 0.70%
iter 195: loss 2.4431, time 36.18ms, mfu 0.68%
iter 200: loss 2.4456, time 34.51ms, mfu 0.67%
iter 205: loss 2.4291, time 36.51ms, mfu 0.66%
iter 210: loss 2.4224, time 36.66ms, mfu 0.65%
iter 215: loss 2.4850, time 35.69ms, mfu 0.64%
iter 220: loss 2.4123, time 36.54ms, mfu 0.63%
iter 225: loss 2.4339, time 35.34ms, mfu 0.63%
iter 230: loss 2.3672, time 34.48ms, mfu 0.62%
iter 235: loss 2.4091, time 37.56ms, mfu 0.61%
iter 240: loss 2.4056, time 36.56ms, mfu 0.61%
iter 245: loss 2.4094, time 36.33ms, mfu 0.60%
step 250: train loss 2.3928, val loss 2.4023
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 250: loss 2.4251, time 709.58ms, mfu 0.55%
iter 255: loss 2.3962, time 36.40ms, mfu 0.55%
iter 260: loss 2.4158, time 36.13ms, mfu 0.55%
iter 265: loss 2.3885, time 36.51ms, mfu 0.55%
iter 270: loss 2.4002, time 36.65ms, mfu 0.55%
iter 275: loss 2.3789, time 38.58ms, mfu 0.55%
iter 280: loss 2.3727, time 35.65ms, mfu 0.55%
iter 285: loss 2.3273, time 32.69ms, mfu 0.56%
iter 290: loss 2.3836, time 31.75ms, mfu 0.56%
iter 295: loss 2.3405, time 36.41ms, mfu 0.56%
iter 300: loss 2.2992, time 37.57ms, mfu 0.56%
iter 305: loss 2.3431, time 31.39ms, mfu 0.57%
iter 310: loss 2.3534, time 36.36ms, mfu 0.57%
iter 315: loss 2.3749, time 36.42ms, mfu 0.57%
iter 320: loss 2.3170, time 35.71ms, mfu 0.57%
iter 325: loss 2.3086, time 36.84ms, mfu 0.56%
iter 330: loss 2.2919, time 36.45ms, mfu 0.56%
iter 335: loss 2.3028, time 37.22ms, mfu 0.56%
iter 340: loss 2.2677, time 33.16ms, mfu 0.57%
iter 345: loss 2.2532, time 36.89ms, mfu 0.56%
iter 350: loss 2.3383, time 36.04ms, mfu 0.56%
iter 355: loss 2.2541, time 35.63ms, mfu 0.56%
iter 360: loss 2.2464, time 35.33ms, mfu 0.57%
iter 365: loss 2.2853, time 36.45ms, mfu 0.56%
iter 370: loss 2.2780, time 37.84ms, mfu 0.56%
iter 375: loss 2.1516, time 36.68ms, mfu 0.56%
iter 380: loss 2.2687, time 36.44ms, mfu 0.56%
iter 385: loss 2.2870, time 37.15ms, mfu 0.56%
iter 390: loss 2.2405, time 36.86ms, mfu 0.56%
iter 395: loss 2.2159, time 37.51ms, mfu 0.56%
iter 400: loss 2.2457, time 36.35ms, mfu 0.56%
iter 405: loss 2.1183, time 36.32ms, mfu 0.56%
iter 410: loss 2.1705, time 36.48ms, mfu 0.56%
iter 415: loss 2.1756, time 28.71ms, mfu 0.57%
iter 420: loss 2.1507, time 28.79ms, mfu 0.58%
iter 425: loss 2.1443, time 21.74ms, mfu 0.62%
iter 430: loss 2.1726, time 24.28ms, mfu 0.64%
iter 435: loss 2.1476, time 24.20ms, mfu 0.66%
iter 440: loss 2.2326, time 21.27ms, mfu 0.69%
iter 445: loss 2.1855, time 21.38ms, mfu 0.71%
iter 450: loss 2.1571, time 21.72ms, mfu 0.74%
iter 455: loss 2.0960, time 26.23ms, mfu 0.74%
iter 460: loss 2.1161, time 32.15ms, mfu 0.73%
iter 465: loss 2.0835, time 25.44ms, mfu 0.73%
iter 470: loss 2.0717, time 24.69ms, mfu 0.74%
iter 475: loss 2.0524, time 24.41ms, mfu 0.75%
iter 480: loss 2.1750, time 25.93ms, mfu 0.75%
iter 485: loss 2.0890, time 22.59ms, mfu 0.77%
iter 490: loss 2.0751, time 37.82ms, mfu 0.74%
iter 495: loss 2.1398, time 36.27ms, mfu 0.73%
step 500: train loss 2.0508, val loss 2.1188
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 500: loss 2.1123, time 724.35ms, mfu 0.66%
iter 505: loss 2.0638, time 38.17ms, mfu 0.64%
iter 510: loss 2.1201, time 36.88ms, mfu 0.63%
iter 515: loss 2.0824, time 35.15ms, mfu 0.63%
iter 520: loss 2.1267, time 36.17ms, mfu 0.62%
iter 525: loss 2.0835, time 38.43ms, mfu 0.61%
iter 530: loss 2.0614, time 36.50ms, mfu 0.61%
iter 535: loss 2.1088, time 37.04ms, mfu 0.60%
iter 540: loss 2.0486, time 21.15ms, mfu 0.64%
iter 545: loss 2.0488, time 36.63ms, mfu 0.63%
iter 550: loss 2.0151, time 36.95ms, mfu 0.62%
iter 555: loss 2.0063, time 37.31ms, mfu 0.61%
iter 560: loss 1.9869, time 37.06ms, mfu 0.60%
iter 565: loss 2.0293, time 36.28ms, mfu 0.60%
iter 570: loss 1.9910, time 38.97ms, mfu 0.59%
iter 575: loss 1.9797, time 36.26ms, mfu 0.59%
iter 580: loss 2.0337, time 37.01ms, mfu 0.58%
iter 585: loss 2.0203, time 38.08ms, mfu 0.58%
iter 590: loss 1.9982, time 35.89ms, mfu 0.58%
iter 595: loss 2.0072, time 34.07ms, mfu 0.58%
iter 600: loss 1.9666, time 36.84ms, mfu 0.58%
iter 605: loss 1.9507, time 37.59ms, mfu 0.57%
iter 610: loss 1.9861, time 36.37ms, mfu 0.57%
iter 615: loss 1.9882, time 37.27ms, mfu 0.57%
iter 620: loss 1.9306, time 36.77ms, mfu 0.57%
iter 625: loss 1.9976, time 36.14ms, mfu 0.57%
iter 630: loss 1.8946, time 37.75ms, mfu 0.56%
iter 635: loss 2.0086, time 23.76ms, mfu 0.59%
iter 640: loss 1.9583, time 18.40ms, mfu 0.64%
iter 645: loss 1.9550, time 37.20ms, mfu 0.63%
iter 650: loss 1.9099, time 38.00ms, mfu 0.62%
iter 655: loss 1.9372, time 36.82ms, mfu 0.61%
iter 660: loss 1.8896, time 34.55ms, mfu 0.61%
iter 665: loss 1.9508, time 36.32ms, mfu 0.61%
iter 670: loss 1.9753, time 37.67ms, mfu 0.60%
iter 675: loss 1.9348, time 37.51ms, mfu 0.59%
iter 680: loss 1.9489, time 25.70ms, mfu 0.61%
iter 685: loss 1.8052, time 36.77ms, mfu 0.61%
iter 690: loss 2.0198, time 36.48ms, mfu 0.60%
iter 695: loss 1.8732, time 36.28ms, mfu 0.60%
iter 700: loss 1.9225, time 36.69ms, mfu 0.59%
iter 705: loss 1.9276, time 37.70ms, mfu 0.59%
iter 710: loss 1.9177, time 37.75ms, mfu 0.58%
iter 715: loss 1.9408, time 37.59ms, mfu 0.58%
iter 720: loss 1.9506, time 36.51ms, mfu 0.57%
iter 725: loss 1.9007, time 36.26ms, mfu 0.57%
iter 730: loss 1.8568, time 36.61ms, mfu 0.57%
iter 735: loss 1.8460, time 33.28ms, mfu 0.57%
iter 740: loss 1.8498, time 23.89ms, mfu 0.60%
iter 745: loss 1.9474, time 22.90ms, mfu 0.63%
step 750: train loss 1.8270, val loss 1.9616
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 750: loss 1.9521, time 813.00ms, mfu 0.57%
iter 755: loss 1.8296, time 22.38ms, mfu 0.60%
iter 760: loss 1.8788, time 26.22ms, mfu 0.62%
iter 765: loss 1.8993, time 26.10ms, mfu 0.63%
iter 770: loss 1.8640, time 23.06ms, mfu 0.66%
iter 775: loss 1.8591, time 26.69ms, mfu 0.67%
iter 780: loss 1.8208, time 26.95ms, mfu 0.68%
iter 785: loss 1.8380, time 27.92ms, mfu 0.68%
iter 790: loss 1.8637, time 33.99ms, mfu 0.67%
iter 795: loss 1.7567, time 36.79ms, mfu 0.66%
iter 800: loss 1.8660, time 29.66ms, mfu 0.66%
iter 805: loss 1.8714, time 36.32ms, mfu 0.65%
iter 810: loss 1.8301, time 36.51ms, mfu 0.64%
iter 815: loss 1.9577, time 36.57ms, mfu 0.63%
iter 820: loss 1.8407, time 38.18ms, mfu 0.62%
iter 825: loss 1.9246, time 39.21ms, mfu 0.61%
iter 830: loss 1.8884, time 36.72ms, mfu 0.61%
iter 835: loss 1.8595, time 36.37ms, mfu 0.60%
iter 840: loss 1.8780, time 36.04ms, mfu 0.60%
iter 845: loss 1.8365, time 36.22ms, mfu 0.59%
iter 850: loss 1.8252, time 37.61ms, mfu 0.59%
iter 855: loss 1.8624, time 27.37ms, mfu 0.60%
iter 860: loss 1.7914, time 36.31ms, mfu 0.60%
iter 865: loss 1.8335, time 36.41ms, mfu 0.59%
iter 870: loss 1.8010, time 36.34ms, mfu 0.59%
iter 875: loss 1.8053, time 35.76ms, mfu 0.59%
iter 880: loss 1.7939, time 36.10ms, mfu 0.58%
iter 885: loss 1.8522, time 37.19ms, mfu 0.58%
iter 890: loss 1.8654, time 37.03ms, mfu 0.58%
iter 895: loss 1.8215, time 35.63ms, mfu 0.58%
iter 900: loss 1.8841, time 36.25ms, mfu 0.57%
iter 905: loss 1.8246, time 36.73ms, mfu 0.57%
iter 910: loss 1.7906, time 36.23ms, mfu 0.57%
iter 915: loss 1.8322, time 37.85ms, mfu 0.57%
iter 920: loss 1.8811, time 36.88ms, mfu 0.56%
iter 925: loss 1.8635, time 37.68ms, mfu 0.56%
iter 930: loss 1.9225, time 36.54ms, mfu 0.56%
iter 935: loss 1.7304, time 36.87ms, mfu 0.56%
iter 940: loss 1.8576, time 36.53ms, mfu 0.56%
iter 945: loss 1.8361, time 37.77ms, mfu 0.56%
iter 950: loss 1.8251, time 36.83ms, mfu 0.56%
iter 955: loss 1.8141, time 36.61ms, mfu 0.56%
iter 960: loss 1.7642, time 36.79ms, mfu 0.55%
iter 965: loss 1.7491, time 36.60ms, mfu 0.55%
iter 970: loss 1.7796, time 36.24ms, mfu 0.56%
iter 975: loss 1.8129, time 37.67ms, mfu 0.55%
iter 980: loss 1.8923, time 36.42ms, mfu 0.55%
iter 985: loss 1.7618, time 36.76ms, mfu 0.55%
iter 990: loss 1.8095, time 37.17ms, mfu 0.55%
iter 995: loss 1.8361, time 29.66ms, mfu 0.57%
step 1000: train loss 1.7309, val loss 1.8750
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 1000: loss 1.8320, time 775.67ms, mfu 0.51%
iter 1005: loss 1.8774, time 22.48ms, mfu 0.55%
iter 1010: loss 1.8168, time 37.19ms, mfu 0.55%
iter 1015: loss 1.8109, time 35.81ms, mfu 0.55%
iter 1020: loss 1.7578, time 35.41ms, mfu 0.55%
iter 1025: loss 1.8866, time 38.33ms, mfu 0.55%
iter 1030: loss 1.8863, time 38.89ms, mfu 0.55%
iter 1035: loss 1.8380, time 36.31ms, mfu 0.55%
iter 1040: loss 1.7326, time 36.32ms, mfu 0.55%
iter 1045: loss 1.7637, time 26.41ms, mfu 0.57%
iter 1050: loss 1.7844, time 25.81ms, mfu 0.59%
iter 1055: loss 1.8110, time 27.85ms, mfu 0.61%
iter 1060: loss 1.8610, time 22.10ms, mfu 0.64%
iter 1065: loss 1.8153, time 22.77ms, mfu 0.66%
iter 1070: loss 1.7640, time 23.22ms, mfu 0.68%
iter 1075: loss 1.7356, time 23.06ms, mfu 0.70%
iter 1080: loss 1.7870, time 25.04ms, mfu 0.71%
iter 1085: loss 1.8462, time 25.91ms, mfu 0.72%
iter 1090: loss 1.8521, time 29.92ms, mfu 0.71%
iter 1095: loss 1.7762, time 23.74ms, mfu 0.73%
iter 1100: loss 1.7889, time 26.46ms, mfu 0.73%
iter 1105: loss 1.8401, time 24.54ms, mfu 0.74%
iter 1110: loss 1.7618, time 28.35ms, mfu 0.74%
iter 1115: loss 1.7149, time 33.97ms, mfu 0.72%
iter 1120: loss 1.7553, time 36.25ms, mfu 0.71%
iter 1125: loss 1.8126, time 37.01ms, mfu 0.69%
iter 1130: loss 1.7793, time 36.11ms, mfu 0.68%
iter 1135: loss 1.7384, time 36.95ms, mfu 0.66%
iter 1140: loss 1.7662, time 36.45ms, mfu 0.65%
iter 1145: loss 1.7683, time 36.03ms, mfu 0.64%
iter 1150: loss 1.7620, time 36.27ms, mfu 0.64%
iter 1155: loss 1.7967, time 37.30ms, mfu 0.63%
iter 1160: loss 1.7479, time 36.93ms, mfu 0.62%
iter 1165: loss 1.7279, time 36.85ms, mfu 0.61%
iter 1170: loss 1.7780, time 36.28ms, mfu 0.61%
iter 1175: loss 1.8233, time 31.78ms, mfu 0.61%
iter 1180: loss 1.8406, time 36.44ms, mfu 0.60%
iter 1185: loss 1.7844, time 38.16ms, mfu 0.60%
iter 1190: loss 1.7105, time 36.88ms, mfu 0.59%
iter 1195: loss 1.7924, time 34.80ms, mfu 0.59%
iter 1200: loss 1.8230, time 36.88ms, mfu 0.59%
iter 1205: loss 1.7784, time 36.65ms, mfu 0.58%
iter 1210: loss 1.6936, time 35.70ms, mfu 0.58%
iter 1215: loss 1.7888, time 38.55ms, mfu 0.58%
iter 1220: loss 1.7467, time 36.85ms, mfu 0.57%
iter 1225: loss 1.7028, time 35.70ms, mfu 0.57%
iter 1230: loss 1.7860, time 34.55ms, mfu 0.57%
iter 1235: loss 1.7478, time 36.28ms, mfu 0.57%
iter 1240: loss 1.7849, time 36.48ms, mfu 0.57%
iter 1245: loss 1.7807, time 37.92ms, mfu 0.57%
step 1250: train loss 1.7046, val loss 1.8639
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 1250: loss 1.7611, time 741.27ms, mfu 0.51%
iter 1255: loss 1.7949, time 37.71ms, mfu 0.51%
iter 1260: loss 1.7626, time 36.65ms, mfu 0.52%
iter 1265: loss 1.7769, time 36.42ms, mfu 0.52%
iter 1270: loss 1.8114, time 36.52ms, mfu 0.53%
iter 1275: loss 1.7828, time 37.59ms, mfu 0.53%
iter 1280: loss 1.7824, time 37.20ms, mfu 0.53%
iter 1285: loss 1.7454, time 36.50ms, mfu 0.53%
iter 1290: loss 1.7324, time 36.37ms, mfu 0.53%
iter 1295: loss 1.7875, time 38.10ms, mfu 0.53%
iter 1300: loss 1.8425, time 36.96ms, mfu 0.53%
iter 1305: loss 1.7402, time 36.63ms, mfu 0.54%
iter 1310: loss 1.7783, time 36.67ms, mfu 0.54%
iter 1315: loss 1.6460, time 36.35ms, mfu 0.54%
iter 1320: loss 1.7295, time 35.80ms, mfu 0.54%
iter 1325: loss 1.7443, time 28.12ms, mfu 0.56%
iter 1330: loss 1.8023, time 36.38ms, mfu 0.56%
iter 1335: loss 1.7861, time 34.95ms, mfu 0.56%
iter 1340: loss 1.7158, time 36.71ms, mfu 0.56%
iter 1345: loss 1.8253, time 36.39ms, mfu 0.56%
iter 1350: loss 1.7853, time 36.39ms, mfu 0.56%
iter 1355: loss 1.7672, time 36.24ms, mfu 0.56%
iter 1360: loss 1.7541, time 36.93ms, mfu 0.56%
iter 1365: loss 1.8210, time 36.26ms, mfu 0.56%
iter 1370: loss 1.7942, time 36.30ms, mfu 0.56%
iter 1375: loss 1.6832, time 22.09ms, mfu 0.59%
iter 1380: loss 1.7679, time 25.87ms, mfu 0.61%
iter 1385: loss 1.7613, time 22.34ms, mfu 0.64%
iter 1390: loss 1.6830, time 24.94ms, mfu 0.66%
iter 1395: loss 1.7856, time 23.40ms, mfu 0.68%
iter 1400: loss 1.7328, time 28.57ms, mfu 0.68%
iter 1405: loss 1.7417, time 22.60ms, mfu 0.70%
iter 1410: loss 1.8320, time 24.87ms, mfu 0.71%
iter 1415: loss 1.7200, time 21.41ms, mfu 0.74%
iter 1420: loss 1.8275, time 20.14ms, mfu 0.76%
iter 1425: loss 1.7371, time 27.44ms, mfu 0.76%
iter 1430: loss 1.7881, time 32.04ms, mfu 0.75%
iter 1435: loss 1.7201, time 20.53ms, mfu 0.77%
iter 1440: loss 1.8057, time 23.12ms, mfu 0.78%
iter 1445: loss 1.8537, time 25.50ms, mfu 0.78%
iter 1450: loss 1.7887, time 25.02ms, mfu 0.79%
iter 1455: loss 1.7805, time 36.85ms, mfu 0.76%
iter 1460: loss 1.7336, time 35.52ms, mfu 0.74%
iter 1465: loss 1.8300, time 37.39ms, mfu 0.72%
iter 1470: loss 1.7022, time 36.72ms, mfu 0.71%
iter 1475: loss 1.7869, time 35.86ms, mfu 0.69%
iter 1480: loss 1.7434, time 36.38ms, mfu 0.68%
iter 1485: loss 1.7571, time 36.29ms, mfu 0.67%
iter 1490: loss 1.7167, time 36.20ms, mfu 0.65%
iter 1495: loss 1.7808, time 35.61ms, mfu 0.65%
step 1500: train loss 1.6752, val loss 1.8266
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 1500: loss 1.8281, time 723.90ms, mfu 0.58%
iter 1505: loss 1.7651, time 36.60ms, mfu 0.58%
iter 1510: loss 1.7249, time 35.75ms, mfu 0.58%
iter 1515: loss 1.7938, time 31.32ms, mfu 0.59%
iter 1520: loss 1.6976, time 36.31ms, mfu 0.58%
iter 1525: loss 1.7162, time 38.70ms, mfu 0.58%
iter 1530: loss 1.7102, time 36.85ms, mfu 0.57%
iter 1535: loss 1.7392, time 22.71ms, mfu 0.61%
iter 1540: loss 1.8100, time 36.77ms, mfu 0.60%
iter 1545: loss 1.7547, time 35.67ms, mfu 0.60%
iter 1550: loss 1.7963, time 36.40ms, mfu 0.59%
iter 1555: loss 1.7439, time 36.43ms, mfu 0.59%
iter 1560: loss 1.6893, time 36.28ms, mfu 0.59%
iter 1565: loss 1.7190, time 24.98ms, mfu 0.61%
iter 1570: loss 1.6950, time 36.12ms, mfu 0.60%
iter 1575: loss 1.7512, time 36.10ms, mfu 0.60%
iter 1580: loss 1.7684, time 36.28ms, mfu 0.59%
iter 1585: loss 1.8077, time 36.18ms, mfu 0.59%
iter 1590: loss 1.7444, time 36.39ms, mfu 0.59%
iter 1595: loss 1.7623, time 38.03ms, mfu 0.58%
iter 1600: loss 1.6859, time 36.42ms, mfu 0.58%
iter 1605: loss 1.7475, time 36.40ms, mfu 0.58%
iter 1610: loss 1.6849, time 36.43ms, mfu 0.57%
iter 1615: loss 1.6602, time 26.93ms, mfu 0.59%
iter 1620: loss 1.6510, time 19.10ms, mfu 0.64%
iter 1625: loss 1.7264, time 36.98ms, mfu 0.63%
iter 1630: loss 1.7466, time 34.33ms, mfu 0.63%
iter 1635: loss 1.6973, time 38.02ms, mfu 0.62%
iter 1640: loss 1.6782, time 32.81ms, mfu 0.62%
iter 1645: loss 1.7760, time 27.51ms, mfu 0.63%
iter 1650: loss 1.6740, time 36.98ms, mfu 0.62%
iter 1655: loss 1.7081, time 36.15ms, mfu 0.61%
iter 1660: loss 1.6674, time 36.54ms, mfu 0.61%
iter 1665: loss 1.7002, time 36.42ms, mfu 0.60%
iter 1670: loss 1.8665, time 35.72ms, mfu 0.60%
iter 1675: loss 1.7093, time 35.61ms, mfu 0.60%
iter 1680: loss 1.6919, time 36.08ms, mfu 0.59%
iter 1685: loss 1.7132, time 37.26ms, mfu 0.59%
iter 1690: loss 1.6931, time 36.57ms, mfu 0.58%
iter 1695: loss 1.7126, time 34.30ms, mfu 0.58%
iter 1700: loss 1.7281, time 36.69ms, mfu 0.58%
iter 1705: loss 1.7218, time 27.31ms, mfu 0.60%
iter 1710: loss 1.8446, time 21.38ms, mfu 0.63%
iter 1715: loss 1.6727, time 21.41ms, mfu 0.66%
iter 1720: loss 1.7372, time 21.62ms, mfu 0.69%
iter 1725: loss 1.6814, time 21.46ms, mfu 0.72%
iter 1730: loss 1.6911, time 30.73ms, mfu 0.71%
iter 1735: loss 1.7014, time 27.28ms, mfu 0.71%
iter 1740: loss 1.7131, time 23.59ms, mfu 0.73%
iter 1745: loss 1.6827, time 21.50ms, mfu 0.75%
step 1750: train loss 1.6382, val loss 1.7963
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 1750: loss 1.7387, time 846.10ms, mfu 0.68%
iter 1755: loss 1.6325, time 26.28ms, mfu 0.69%
iter 1760: loss 1.7911, time 29.04ms, mfu 0.69%
iter 1765: loss 1.7060, time 26.23ms, mfu 0.69%
iter 1770: loss 1.7182, time 30.24ms, mfu 0.69%
iter 1775: loss 1.7509, time 37.84ms, mfu 0.68%
iter 1780: loss 1.6937, time 36.98ms, mfu 0.66%
iter 1785: loss 1.7766, time 33.93ms, mfu 0.66%
iter 1790: loss 1.6276, time 35.74ms, mfu 0.65%
iter 1795: loss 1.7763, time 36.81ms, mfu 0.64%
iter 1800: loss 1.7409, time 36.54ms, mfu 0.63%
iter 1805: loss 1.7454, time 36.33ms, mfu 0.62%
iter 1810: loss 1.7087, time 35.57ms, mfu 0.62%
iter 1815: loss 1.6874, time 35.72ms, mfu 0.61%
iter 1820: loss 1.7404, time 36.29ms, mfu 0.61%
iter 1825: loss 1.6674, time 28.94ms, mfu 0.62%
iter 1830: loss 1.7573, time 33.14ms, mfu 0.61%
iter 1835: loss 1.6792, time 36.41ms, mfu 0.61%
iter 1840: loss 1.6114, time 36.10ms, mfu 0.60%
iter 1845: loss 1.7240, time 35.31ms, mfu 0.60%
iter 1850: loss 1.7090, time 36.97ms, mfu 0.60%
iter 1855: loss 1.6725, time 19.86ms, mfu 0.64%
iter 1860: loss 1.7568, time 36.39ms, mfu 0.63%
iter 1865: loss 1.6428, time 32.57ms, mfu 0.63%
iter 1870: loss 1.6586, time 35.60ms, mfu 0.62%
iter 1875: loss 1.6452, time 21.97ms, mfu 0.65%
iter 1880: loss 1.6871, time 38.91ms, mfu 0.64%
iter 1885: loss 1.5826, time 32.32ms, mfu 0.64%
iter 1890: loss 1.6745, time 32.98ms, mfu 0.64%
iter 1895: loss 1.6743, time 29.06ms, mfu 0.64%
iter 1900: loss 1.7128, time 28.28ms, mfu 0.65%
iter 1905: loss 1.7152, time 38.51ms, mfu 0.64%
iter 1910: loss 1.6975, time 29.76ms, mfu 0.64%
iter 1915: loss 1.6864, time 36.87ms, mfu 0.63%
iter 1920: loss 1.7296, time 35.46ms, mfu 0.63%
iter 1925: loss 1.6505, time 36.22ms, mfu 0.62%
iter 1930: loss 1.6535, time 36.82ms, mfu 0.61%
iter 1935: loss 1.6599, time 36.25ms, mfu 0.61%
iter 1940: loss 1.7374, time 36.15ms, mfu 0.60%
iter 1945: loss 1.6384, time 37.26ms, mfu 0.60%
iter 1950: loss 1.7992, time 36.72ms, mfu 0.59%
iter 1955: loss 1.6513, time 36.21ms, mfu 0.59%
iter 1960: loss 1.6974, time 36.78ms, mfu 0.58%
iter 1965: loss 1.7005, time 34.69ms, mfu 0.58%
iter 1970: loss 1.6502, time 37.05ms, mfu 0.58%
iter 1975: loss 1.7054, time 36.46ms, mfu 0.58%
iter 1980: loss 1.6980, time 36.46ms, mfu 0.58%
iter 1985: loss 1.6864, time 36.53ms, mfu 0.57%
iter 1990: loss 1.6676, time 36.10ms, mfu 0.57%
iter 1995: loss 1.5918, time 29.70ms, mfu 0.58%
step 2000: train loss 1.6088, val loss 1.7718
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1
iter 2000: loss 1.7747, time 744.77ms, mfu 0.53%
wandb: 
wandb: 🚀 View run run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.1 at: 
wandb: Find logs at: wandb/run-20251024_010058-a1siohfu/logs
Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

